symbol,name,price,market_cap,volume_24h,percent_change_24h
CKB,Nervos Network,0.004266159923170102,199910062.86095342,22706125.16410004,11.48540613
CLV,CLV,0.022790451429319136,27898724.385016106,4108702.46240069,8.18144171
COMP,Compound,48.51002194555715,455605469.4495831,100555801.70564832,8.16830692
CORE,Core,0.5611672322569804,564191297.3374406,24844785.23285034,10.10308938
COS,Contentos,0.0033917742271245086,17557379.457425732,17002473.39415309,8.97611501
COTI,COTI,0.05936120129550193,131920390.91441724,18062542.96813753,11.04262412
COW,COW,0.017689295131535138,0.0,518783.5256914,5.79935898
CPOOL,Clearpool,0.14403761139896482,113045929.16806349,7930018.52357669,9.90698827
CRO,Cronos,0.10285403421201984,3202237874.070213,47566418.92904329,9.06078422
CRV,Curve DAO Token,0.6579490735172628,897041213.9423997,258728503.52835152,17.17136761
CSPR,Casper,0.011834346245191495,156592785.43514997,8381153.558037,9.58567039
CTC,Creditcoin,0.6733123393671208,309330497.38823915,18995811.78857314,9.83140083
CTK,Shentu,0.3224361093782887,47712305.622956,9143039.74814794,8.64760751
CTSI,Cartesi,0.07078404084314235,61831251.97812337,9537880.83182929,13.53998992
CVC,Civic,0.10081719457651493,100817194.57651493,16020204.6300639,7.35197771
CVX,Convex Finance,3.276833743208029,322085325.1347911,30036079.4410972,15.93154064
CYBER,Cyber,1.6603449000191288,74487334.32021646,101052940.69222914,26.23706761
D,D,2.9327410746678104e-05,0.0,186388.26334414,40.7145585
DATA,Databot,0.0011565011383343345,1059169.837152454,5567.02958683,10.13866275
DBR,deBridge,0.023684910231027676,43326654.63113872,31516663.52796199,1.41948897
DCR,Decred,17.13394320033778,289560063.4008143,5377754.67029513,4.6072744
DEEP,DeepBook Protocol,0.1757278003623988,586403669.8093247,51803666.92868569,11.61862229
DEGEN,Degen Arena,1.896960369969523e-09,798032.2580424787,181110.92755777,-2.68593974
DENT,Dent,0.0007562060233436379,75620602.33436374,9151240.10151623,19.89767779
DGB,DigiByte,0.008648223821511244,153858233.67159116,3340359.27246633,8.41861245
DIA,DIA,0.45027027257921104,53886591.969298005,7313365.78175888,15.43589723
DMC,DeLorean,0.005907080534168167,15999209.485183796,21294175.19748598,2.51111563
DNT,district0x,0.02857082379409651,28570823.79409651,220560.58635246,13.55514794
DODO,DODO,0.12758629846651132,0.0,53608.80958398,34.23139255
DOGE,Department of Gov Efficiency (deptofgovtefficiency.com),0.06301620429598581,0.0,254649.75313919,4.98672603
DOGS,HARRIS DOGS,1.3327268959143627e-05,0.0,409386.66412277,148.14494556
DOT,Polkadot,4.072735300570211,6500069083.405941,484592917.3674676,12.01946428
DRIFT,Drift,0.44351770547858316,151880612.28238013,49494597.77552707,10.51626892
DUSK,Dusk,0.0686403399533324,33338613.068405863,11137291.95222947,14.18212701
DYDX,dYdX,0.6318367446673961,475950475.1962091,26574026.73420262,11.69577367
DYM,Dymension,0.3048803866596277,98745305.36797915,26365173.20334676,21.93003438
EDU,Open Campus,0.15479974836371566,63578731.12695561,13238532.11314892,13.85068751
EGLD,MultiversX,15.736602498898577,447224022.24140906,31635886.23821508,10.56341157
EIGEN,EigenLayer,1.4356842244813703,450595418.0826225,156632457.85426313,15.04906135
ELX,Elixir,0.10214157254844841,0.0,18456044.96925939,5.54135683
ENA,Ethena,0.3547309120395355,2254204092.601236,1280179806.501124,22.15776485
ENJ,Enjin Coin,0.07880130934515234,146549294.2901081,21295944.26846432,12.78777346
ENS,Ethereum Name Service,22.51477476323928,821666278.9363832,152226456.69911745,10.84286489
EPIC,Epic Cash,0.1723019970230052,2977314.4122146373,3374.78192075,1.50643812
ETC,Ethereum Classic,18.81828770247528,2872887897.314752,170648962.49837995,7.22025475
ETH,Ethereum,3001.8772411959476,362373782531.1419,42704471588.463745,8.1709389
ETHFI,ether.fi,1.2261359508474183,459545703.7412233,253028217.77819848,12.48426066
EUROP,EURØP,1.1694901346459279,0.0,99963.53698865,-0.0752442
F,SynFutures,0.008833279386783808,18731564.099540308,9573601.69471785,7.61149098
FARTCOIN,Based Fartcoin,0.0004040623775807673,0.0,345896.63517845,19.01670802
FET,Artificial Superintelligence Alliance,0.7527235071064187,1799493394.509365,263636932.0189431,8.57806247
FIDA,Solana Name Service (previously Bonfida),0.08827836577518461,87476043.97091082,30523980.29094639,12.3590028
FIL,Filecoin,2.652554420182554,1808321526.935824,316374854.23864806,8.66039139
FIS,StaFi,0.11566791974523154,13366923.523415426,22884340.72043945,1.35720956
FLOKI,FLOKI,0.00010091310425602936,962850165.4591204,233864140.7771274,9.95478392
FLOW,Flow,0.3869193604198916,617069520.3486421,44748065.97746637,9.80061162
FLR,Flare,0.01748764388704612,1215477509.5112705,14848098.13910486,7.67472256
FLUX,Flux,0.2567439116968827,99502806.34539041,16117564.82989791,19.19258873
FORM,Form,0.00015070085072379157,0.0,254527.18610629,52.28291268
FORTH,Ampleforth Governance Token,2.574448205729255,36926737.2550347,6643408.79581157,4.69772067
FTT,FTX Token,0.9140590224071157,300629537.0659868,22663761.93291126,10.07512537
FUEL,Fuel Network,0.008531627670634527,45470468.99987184,13287105.08468944,0.57430332
G,Gravity (by Galxe),0.013109264841807883,126930981.20139849,16701721.25686467,8.56727107
GALA,Gala,0.017725934952645454,801638676.1960452,170949562.9482735,14.62645181
GAS,Gas,3.1144675869545324,202416508.30012026,12753889.5148282,6.27333739
GHST,Aavegotchi,0.4584965240659466,24184683.50877192,9618397.14922741,12.87813611
GIGA,Gigachad,0.019801973730459454,184206115.83608973,16269119.69179366,17.80027129
GLM,Golem,0.258255852029439,258255852.029439,13815162.02741025,8.37196668
GLMR,Moonbeam,0.07623922851706565,75521733.43732946,11010061.153941,11.2784855
GMT,GMT,0.052221416025780086,156075005.72318986,37108039.46192206,12.1751954
GMX,GMX,13.301275227668825,135771410.8574543,120887176.6660933,15.84787713
GNO,Gnosis,128.61956356160476,339430964.728009,6007629.21352325,8.46667194
GNS,Gains Network,1.9638531517910924,56833448.318488635,9464079.76559948,20.03553455
GOAT,Sonic The Goat,2.1368982422138794e-07,189351.15905771102,0.0,4.52060609
GRASS,Grass,1.2498472126826925,304844098.1454685,67503547.24600613,8.36520503
GRT,The Graph,0.10078685398918455,995291415.8679097,73591099.8997052,11.58037086
GTC,Game.com,7.283257847443372e-05,0.0,207032.57585476,-1.34273688
HAEDAL,Haedal Protocol,0.16770360576244214,35637016.224518955,122766536.46168298,8.18686605
HBAR,Hedera,0.2054404291709715,8708915529.539108,679940936.8647026,16.02879624
HEI,Heima,0.315290797087652,24179748.338217534,23536378.90599499,12.33836649
HFT,Hashflow,0.09109349114510125,53363704.60504006,39581113.23770445,6.49457315
HIFI,Hifi Finance,0.09011336312949961,12779656.056645457,29386146.02754368,10.5488711
HIGH,Highstreet,0.6224536230649577,46782155.28610044,12917352.86933233,14.72599562
HMSTR,Hamster Kombat,0.0008092762689971578,52097159.81669203,31085759.3778966,12.03329093
HNT,Helium,2.895747238260228,535298203.3256725,27358838.1732776,21.18020297
HOME,Defi App,0.023150482975575554,62969313.69356551,34976768.32355274,7.39083135
HONEY,Honey,1.00247816951626,0.0,4076543.86787479,0.0338978
HOOK,Hooked Protocol,0.12417034503588889,30866520.72810312,34547889.34804846,12.27243162
HOT,Hydro Protocol,0.0009961115693744903,0.0,151313.54521259,12.88067094
HUMA,Huma Finance,0.041797141611216435,72448378.77884278,121505966.79316036,16.2708127
HYPE,Hyperliquid,46.162830512744996,15415069976.769403,607648592.9466003,10.95227452
ICNT,Impossible Cloud Network,0.2923292355025718,48885096.09348922,66566957.28300807,7.03040758
ICP,Internet Computer,5.554136911164083,2973215194.4309087,121509333.52937227,7.57044935
ICX,ICON,0.13627611251833477,145767881.4834739,7330621.0271778,8.33226715
ID,Everest,0.01451392756236027,1693775.3465274435,0.0,7.13086028
IDEX,IDEX,0.017818507544362896,17098429.75697748,6815010.05163583,8.58905875
ILV,Illuvium,12.488811327801724,73836906.17036012,18653686.51312263,13.37546958
IMX,Immutable,0.5132033338777017,961919496.9439174,53384830.76487266,13.40516664
INIT,Initia,0.5034688589180241,80210662.98981306,271010994.1721354,22.48554833
INJ,Injective,13.014831932848207,1301104922.5307734,260887262.54243582,19.01324066
IO,io.net,0.8541864935569443,144160319.99681598,75058458.47196326,14.53904726
IOST,IOST,0.0037751022802940716,101119084.30341163,18538016.80079179,6.74566093
IOTX,IoTeX,0.022553816276744677,212938901.35332248,15153599.40426536,6.666506
IP,TRUMP IP,4.9446598063927694e-05,0.0,789992.30035743,174.18236235
IQ,IQ,0.003871337534332843,86509784.49011405,7245945.87036716,5.03780591
JASMY,JasmyCoin,0.015157198651382497,749447682.4244027,88235343.48178765,15.70162696
JST,JUST,0.03658818820888881,362223063.26799923,57606888.28839718,3.92481027
JTO,Jito,2.015046497423845,699596789.2463472,82791982.43463796,8.20714293
JUP,Jupiter,0.5061894949428313,1520998194.3940957,92912712.86604956,11.3191515
KAIA,Kaia,0.16169292818328398,980709096.4696126,58526210.20659466,7.12448662
KAITO,KAITO,1.7021333639076788,410876081.6435073,79590677.50715305,12.76422952
KAS,Kaspa,0.09130313566247841,2413412368.3224854,152028030.6305745,13.08090061
KAVA,Kava,0.43134509470384474,467083472.61056876,28133036.50333435,7.46971749
KDA,Kadena,0.4691818776026221,151936809.35381335,15742519.15969576,17.05896862
KERNEL,KernelDAO,0.14781895003213982,24399761.742285118,108656210.07097076,11.66535387
KMNO,Kamino Finance,0.06395996935758351,146626042.4492281,13644398.61187153,9.47403214
KNC,Kyber Network Crystal v2,0.32288456850387287,60509632.89360303,8907365.51907765,7.5580191
KSM,Kusama,15.082283206763556,252669585.79817158,20731717.49926439,10.8516833
LDO,Lido DAO,0.8779509881272598,787455317.7676778,149165966.05243784,12.99490708
LINK,Chainlink,15.79747415462452,10712266757.47955,819637191.7080556,10.47953194
LISTA,Lista DAO,0.264686419864345,56768274.555757575,42285942.93966591,18.80996027
LMWR,LimeWire,0.08372523626960966,29186229.43225049,3862104.65975226,4.87634708
LPT,Livepeer,6.947834236347454,293777714.22325975,65375372.37063719,8.85502624
LQTY,Liquity,1.3134359162240727,124839375.89740194,46068189.49262967,5.71112764
LRC,Loopring,0.0829259516122367,113366277.73163642,22919518.67230106,9.41625434
LSK,Lisk,0.43712252619827074,85853766.0438858,9225543.88392748,9.48711474
LTC,Litecoin,97.18189846914527,7391874049.592256,771338126.6551758,7.11779326
LUMIA,Lumia,0.36028402275731136,45372478.314646214,48514256.76061075,48.6808658
LUNA,Luna by Virtuals,0.02039811851227304,20398118.51227304,283808.45652721,15.7474823
LYX,LUKSO,0.6818850790687138,20821979.07955701,1702843.38695447,4.5828911
MAGIC,Treasure,0.19109633523653533,58838909.64362454,129385014.58508773,4.39924404
MANA,Decentraland,0.3163143729785693,623053596.8524911,63238952.07529285,11.00208964
MANTA,Manta Network,0.24200111090096776,101423538.6641504,33065249.33288189,20.90596938
MASK,catwifmask,0.00857109452393147,8569137.9916134,6874669.95142787,3.34105647
MAV,Maverick Protocol,0.049836886590026656,32720989.99454601,74679482.86571363,23.59995593
MAVIA,Heroes of Mavia,0.17567067861533717,19663016.86259881,12272390.42598543,7.16629131
MBOX,MOBOX,0.059755691431221614,29897114.954159558,23158634.5703721,12.41473625
MDT,Measurable Data Token,0.01606772712490466,10864306.37044075,7048979.6850815,1.47727904
ME,Magic Eden,0.8331734199256613,125062719.09069885,30303047.62531947,9.06726574
MEME,meme (Ordinals),0.0019541360009017166,0.0,148221.01204362,15.63926409
MERL,Merlin Chain,0.1151319528811429,83470665.83882861,24464612.76871868,5.02749748
METIS,Metis,18.445583325681657,118744076.11729825,17138229.89183436,17.4606857
MEW,cat in a dogs world,0.003237401844822448,287769052.8702288,70316175.85472874,11.81596857
MICHI,Michi,9.936735612849249e-05,0.0,820559.87479861,-99.64264702
MINA,Mina,0.20150528890228583,250164508.35988876,31191623.3654234,12.6169336
MKR,Maker,2021.4075376097373,0.0,91052723.60968922,3.49606291
MLN,Enzyme,8.054414662001513,24096217.137721248,11944809.74179432,9.89059433
MOCA,Moca Network,0.07777272469923839,264208348.10975522,49394390.48444633,7.90484204
MOG,Mog Coin,1.7945295282987999e-06,700884958.9790294,111135903.20370393,41.17721234
MOODENG,MOO DENG (moodeng.vip),4.120876053332519e-05,16834112.346722104,11059187.82015647,30.08182241
MORPHO,Morpho,1.7259261174468268,551304929.0247926,24035162.91304232,6.57091671
MOVE,BlueMove,0.01112632864061022,2419976.479332723,794.43412438,11.86074176
MOVR,Moonriver,6.490863671560383,63386360.422167465,9583421.39898404,12.90330419
MTL,Metal DAO,0.772452263985463,66544666.87935544,3210286.91668014,8.70104011
NEAR,NEAR Protocol,2.6269133599182575,3237360737.6958685,278855512.64420676,11.90456432
NEIRO,Neiro Solana (neirobropump.com),0.0005604923425780944,0.0,327695.60826784,17.08679667
NEO,Neo,6.393409492127164,450983631.6789538,59906814.67845903,9.07094367
NEWT,Newton Protocol,0.33971016534283044,73037685.54870854,95976123.4163755,2.81995296
NFP,NFPrompt,0.07700109181329208,36405839.73212605,28859958.47481952,26.94944154
NIL,Nillion,0.33418186745331985,65215591.43351537,31134959.08422247,4.17732999
NKN,NKN,0.02881365374198027,22758625.819756426,8998797.0113726,14.50264205
NMR,Numeraire,8.24268465346301,62913939.9787804,11918240.06590826,8.69715104
NOS,Nosana,0.6193551232133303,29851470.744669817,1221115.48132529,2.94307912
NOT,Notcoin,0.002249797288154545,223705553.551929,39397924.23226827,12.91563933
NPC,Non-Playable Coin,0.017725323110294736,132777857.97836332,17144040.0781558,7.19876182
OGN,Origin Protocol,0.05925725469007506,41311333.769161806,13927505.57394705,10.48414405
OM,MANTRA,0.23519564212769836,231914603.0872683,116898977.24443911,11.74016779
OMNI,Omni Network,3.9962221624975713,137743737.07826993,983340631.2822951,156.64111792
ONDO,Ondo,0.9278151215889875,2931067736.1318207,256980741.59889203,10.27528093
ONE,OneFinity,0.051505451696826875,225163.08683410945,11.34458917,10.73966293
ONG,Ontology Gas,0.1903945502135869,79739334.07173316,4905930.76919589,7.77880478
ONT,Ontology,0.1422175288454297,130086068.86275023,15409167.83803826,10.50270631
OP,Optimism,0.6969153110930345,1221125822.0564995,420900874.0875446,17.48661168
ORCA,Orca,2.295394590823648,137625577.13263452,27160834.65029643,12.69003656
ORDI,ORDI,10.078756706235845,211653890.83095276,149976695.40996808,17.50961607
OSMO,Osmosis,0.17249343345751605,126973668.67040446,10311742.2378345,11.09184471
OXT,Orchid,0.05861065690751778,58447404.8016147,5542319.34758893,8.20426437
PARTI,Particle Network,0.21327499198669325,49693073.13289953,85108683.42541973,18.97120212
PEAQ,peaq,0.08370675202751934,86921880.72550635,7638399.99674937,9.45085738
PENDLE,Pendle,4.117602341912608,677947142.5635,108301418.06001966,9.83764083
PENGU,Pudgy Penguins,0.021841471294545462,1372963536.7643664,1162468455.019689,14.61575266
PEOPLE,MAGA,1.1843155412681621e-06,0.0,288710.61954086,166.08724444
PEPE,Pepe,0.0010411486839248187,0.0,30503.32060697,5.04735672
PERP,Perpetual Protocol,0.28342449787526947,18706628.192238476,13156206.19376826,10.35413631
PHA,Phala Network,0.11352504733065118,91093332.1489054,26265647.62550719,11.36349839
PHB,Phoenix,0.5396799112515357,30852094.616258245,29103697.56707153,15.84540588
PIXEL,Pixels,0.04281661804890508,127492862.81367654,41063111.55289488,21.8840466
PLUME,Plume,0.11593600013245278,231872000.26490557,50626031.90304582,11.71612958
PNUT,Peanut the Squirrel,0.290000943667747,289958050.849537,447917248.9193278,15.4619788
POL,POL (prev. MATIC),0.23593026156232683,2469353779.3787727,224608367.8384494,13.68071052
POLS,Polkastarter,0.19256470000635872,19104273.01226737,3300906.99739644,4.60508191
POLYX,Polymesh,0.14343444563005547,140449283.76423445,8053861.28332221,9.68027421
POND,Marlin,0.00885657307750562,72573852.40612084,8127495.60433347,6.71930492
PONKE,Ponke,0.15246569260408108,84701435.18928814,19765911.393866,9.77857515
POPCAT,Popcat (SOL),0.38116435955655764,373530851.29065925,114709067.94607094,13.68431696
PORTAL,Portal,0.07144966196501523,40898183.477642834,230133864.34563425,77.40443088
POWR,Powerledger,0.17474518102049516,99204763.33889455,10374159.69229667,8.58890713
PRIME,Echelon Prime,2.798048786744388,100096952.40723664,10642119.20333759,9.03263867
PROM,Prom,7.105366903469981,129672945.98832715,6775697.40281456,1.05754769
PROMPT,Wayfinder,0.17571156800738402,0.0,41034386.63149668,35.38067538
PUFFER,Puffer,0.1914754277302565,33689930.138630815,29310352.96579756,10.05515085
PUNDIX,Pundi X (New),0.3261814500593815,84280896.6518013,14207896.91679961,6.75570119
PYR,Vulcan Forged (PYR),1.0755565341351176,46263905.06724731,9759408.53279321,9.34559582
PYTH,Pyth Network,0.12058631326672674,693369581.7873731,63663015.71464672,13.31861083
QKC,QuarkChain,0.0073369476148747335,52382735.164150864,6592664.79291354,5.55900354
QNT,Quant,116.92848299760738,1411646939.9675684,37669576.00457638,4.7168504
QTUM,Qtum,2.305952657446527,243787592.07349607,67266514.76143546,9.73410043
RAD,Radworks,0.674616592823017,34794011.15401157,15792038.930667,6.81328733
RARE,SuperRare,0.05725074761062909,47190283.76893573,21312655.57939762,9.76172754
RAY,Raydium,2.91199504273314,780847609.406933,151390736.75668246,19.82444177
RDNT,Radiant Capital,0.02339270820748653,30209043.297487218,13237117.43615464,14.95666205
RED,RED,1480.0087635375498,0.0,24828.58832758,-0.78160504
RENDER,Render,3.879696561322345,2010182403.6298392,153549990.7979887,15.07536189
REQ,Request,0.1507203637932665,124223468.80151622,4064579.43351451,5.46213316
REZ,Renzo,0.012768597221125267,40017573.233306676,279637611.18015903,36.33010704
RLC,iExec RLC,1.0550376703669975,76366314.88599634,7410195.43103298,10.61529744
RON,Ronin,0.5404633126221432,356294865.56889325,12175404.05406673,7.44816955
ROSE,Oasis,0.030270291991147873,224057523.51295304,24102564.99606358,13.97294374
RPL,Rocket Pool,6.183138113013591,133217895.4005451,14897536.49440738,17.4036763
RSR,Reserve Rights,0.008387097479129708,491165221.4018278,34992294.46000845,11.59342543
RUNE,Rune,1.5680269282353896,7796.743265223885,1748529.60349235,11.34717029
RVN,Ravencoin,0.014897538997617706,228707484.17091164,62152205.62951296,13.10629821
S,Sonic,0.3664389121002175,1055344066.8486264,243025886.99002856,16.50638527
SAFE,SAFE(AnWang),5.2390305904298815,0.0,212493.33280035,-6.65273634
SAGA,Saga,0.31366140499530587,84724623.74908762,125632900.22040288,26.70704216
SAND,The Sandbox,0.2981178553135197,767143454.4908407,98893646.922793,10.65425322
SCR,Scroll,0.34201228918075366,64982334.944343194,28449259.89987566,18.47793228
SEI,Sei,0.33869159427207524,1882090373.0197108,783088810.7953387,21.75504514
SFP,SafePal,0.5109650176342238,255482508.81711188,8667317.30433202,8.64407418
SHELL,MyShell,0.1715975943161987,49648903.95548454,37112527.16964442,9.95854681
SHIB,SHIB ON SOLANA,1.3682381017128254e-05,0.0,23865515.47163335,10.17824709
SIGN,Sign,0.07509124152585342,90109489.83102411,33228749.8222581,10.00803794
SKL,SKALE,0.021268222055175097,125952594.64037356,72427879.3827973,15.09251824
SLF,Self Chain,0.06705991549414232,11199005.887521768,14426382.22915345,5.65714534
SLP,Smooth Love Potion,0.00152586369931507,54876410.108259775,10191482.42288071,12.69429441
SNX,Synthetix,0.6788589561116277,233165117.5311427,21726741.08258717,11.88503356
SOL,Solana,167.21336291417504,89631770586.84883,7694813346.498526,6.74461583
SOPH,SophiaVerse,0.003745969827524503,0.0,150018.63148375,2.0459223
SPK,Spark,0.03515198489560025,34318156.6190723,93863556.50160266,11.95999105
SPX,SPX6900,1.6566117862629237,1542294125.9393017,90216333.47373433,10.7438348
SSV,ssv.network,9.376172959243618,124438902.05384128,36862912.62683218,15.66666013
STG,Stargate Finance,0.16966047923788857,34668153.83203279,9463047.66336916,6.22343878
STORJ,Storj,0.28719814602073745,118892386.84588736,19524543.02821778,9.60032784
STRAX,Stratis [Old],0.048670825396689814,0.0,1850969.14554539,6.8402365
STRK,Strike,6.29028781047294,35322226.17323939,27111945.13691061,2.0089581
STX,Stacks,0.7717263090161923,1183804208.8384204,68181731.29966012,11.77576518
SUI,Sui,3.5616251171620013,12305469104.611637,2018296552.6902955,10.6759986
SUPER,SuperVerse,0.7921371137424652,479635812.1695964,32172394.83139959,14.44859535
SUSHI,SushiSwap,0.751196518750215,206839028.20804724,70691916.63807611,13.83036511
SWEAT,SWEAT,0.0023862485233502404,17022966.45025117,9059418.31261662,7.32458369
SWELL,Swell Network,0.010444397116974648,25289897.1899068,20229093.29847127,12.37370219
SXP,Solar,0.1989831833375455,129137529.86125098,9832904.51204885,8.50021547
SXT,Space and Time,0.088668198416642,124135477.7832988,48408622.84471347,3.85479009
SYN,Synapse,0.12763220293320066,23262251.906386252,24022793.99951905,12.85523594
SYRUP,Maple Finance,0.5583343524562788,670132418.4168853,211855637.79215556,18.39337555
T,Threshold,0.017041271936894153,172632743.93865883,17914331.44591482,6.60428792
TAI,TARS AI,0.09278440648937762,82781296.79151538,11305089.18488775,11.22289291
TAIKO,Taiko,0.4419734652489566,69040344.5654112,26247958.59188312,11.23261997
TAO,Bittensor,396.38486288379534,3721041099.15417,272145648.44381225,13.99112272
THE,THENA,0.2978962142166788,31851168.052956805,37634500.34242906,20.63347376
THETA,Theta Network,0.8246790001303689,824679000.1303688,60773595.267836,11.81069218
