symbol,name,price,market_cap,volume_24h,percent_change_24h
FIS,StaFi,0.11553699617680237,13351323.802288797,22537168.22224494,4.34882515
FLM,Flamingo,0.029222928187958054,16100213.697383473,4976345.87580377,7.20508888
FLOKI,FLOKI,0.00010047299945587617,958650958.7973995,229769970.55236223,8.25896039
FLOW,Flow,0.3835135848171426,611637896.7790107,43669868.97113156,8.89018656
FLUX,Flux,0.25300070387819185,98050981.79283302,14890818.71148628,16.41183849
FOR,ForTube,0.0009371438344729262,745029.3484059763,120079.35055437,13.11344351
FORM,Form,0.00015395368765524435,0.0,253949.48556986,42.14434132
FORTH,Ampleforth Governance Token,2.560517732040518,36726924.75129219,6510538.08554294,4.00224448
FRONT,Frontier,0.20663794053738108,1607079.5428757933,3.78274078,3.91208592
FTT,FTX Token,0.9138987460939048,300576822.9713145,20857703.31063358,10.55322095
FUEL,Fuel Network,0.008558779032533555,45609045.585661955,13274619.93012142,1.93793521
FUN,FUNToken,0.013180821503211733,142592785.04509354,38095926.20615093,1.11648387
G,Gravity (by Galxe),0.013101273800510651,126853607.6243964,15175342.84560455,7.63989024
GAL,GAL (migrated to Gravity - G),0.7660893356878968,5682995.293201823,8346.12377393,1.26979239
GALA,Gala,0.017530468815755026,792799378.3165354,167224981.00756353,13.7463921
GAS,Gas,3.0928403942419727,201010906.6327448,12146164.20686115,5.13254867
GFT,Gifto,0.021223331407914603,47509517.65532802,17907.61044108,13.30388098
GHST,Aavegotchi,0.45977132638358753,24251926.528010078,9841043.545622,11.95469417
GLM,Golem,0.25465299832443855,254652998.32443854,13917557.01476259,6.61252055
GLMR,Moonbeam,0.07488259033569633,74177866.3841524,10431383.34143197,8.84453466
GMT,GMT,0.05174005680894107,154636359.50789055,35824131.63921118,10.81168567
GMX,GMX,13.25142268841743,135262163.50248495,123080937.20214503,14.73743582
GNO,Gnosis,128.02561793343673,337863147.2560942,6059669.18787911,7.56100092
GNS,Gains Network,1.9282610703638066,55806371.345244266,9839663.60075218,11.11654067
GO,GoChain,0.0016936758556707085,2228831.0210378827,152565.57031989,-2.73766686
GPS,GoPlus Security,0.025734652326524103,42108102.73244017,11025002.76905304,11.68860354
GRS,Giresunspor Token,0.032664774714004995,0.0,22734.78763276,-5.32334748
GRT,The Graph,0.0995255680101033,982835951.1098886,71070759.17702946,10.50594725
GTC,Game.com,7.29199714195563e-05,0.0,201178.09117325,-1.09357461
GUN,GUNZ,0.03519111307996724,33589917.43482873,41157444.86109405,6.62086791
HAEDAL,Haedal Protocol,0.1691001675549615,35933785.605429314,134628671.803962,14.64290741
HARD,Kava Lend,0.007925663412112646,1068313.391325235,870052.04175481,-1.15348371
HBAR,Hedera,0.2058959201765355,8728224448.95602,604020627.4121766,16.31980581
HEGIC,Hegic,0.03363967570072395,23673159.808678526,79202.92905447,1.60371537
HEI,Heima,0.31626171855792207,24254098.229476582,21548482.34181745,12.74691297
HFT,Hashflow,0.08994086645218653,52688482.66700718,39046315.90609276,3.47521582
HIFI,Hifi Finance,0.08913076345578788,12640306.181828754,27507231.00902408,9.35468282
HIGH,Highstreet,0.6213955694263301,46702634.45468561,12584508.71452421,14.46694078
HIVE,Hive,0.2300280805232138,110723602.48469102,7410998.28235038,5.39425428
HMSTR,Hamster Kombat,0.0008064714564229628,51916600.00722823,31189131.18157014,12.77471586
HNT,Helium,2.900577692459857,536191258.7189758,22230967.88479746,21.95166543
HOME,Defi App,0.023088101559839834,62799636.24276435,35191332.90101289,8.98203103
HOOK,Hooked Protocol,0.1225464415130221,30462847.43771708,35183288.27437481,10.90096798
HOT,Hydro Protocol,0.0009899781608778257,0.0,146493.81521197,11.9511138
HUMA,Huma Finance,0.041493902718208006,71922764.69772924,122342259.90751132,17.84296162
HYPER,HyperChainX,3.750803433210079e-05,21647.35066415945,0.0,-9.01865743
ICP,Internet Computer,5.487290646612804,2937427693.513995,116625949.9416386,6.04951173
ICX,ICON,0.13520257171091132,144619547.90581664,7427552.74947488,7.18438509
ID,Everest,0.014445685354969304,1685811.4809249179,0.0,16.71468855
IDEX,IDEX,0.017839257314511112,17118340.991769135,6600883.07121027,7.96609156
IDRT,Rupiah Token,6.176055648983649e-05,11077182.313182548,3175.18012261,0.29383928
ILV,Illuvium,12.454099316234437,73631499.2493576,18079763.77597475,12.52637374
