symbol,name,price,market_cap,volume_24h,percent_change_24h
BEAM,Beam,0.03416463748638739,5150440.727182351,348116.43588607,3.22538297
BEL,Bella Protocol,0.2928658527988671,23429268.22390937,11420999.66553684,6.78928627
BICO,Biconomy,0.10403107194931129,100437279.02234244,9916307.26252415,-2.24794929
BIGTIME,Big Time,0.057612426453853276,112222563.51438673,24191774.92409861,-0.59068333
BIO,Bio Protocol,0.06043348649836171,95929315.62196879,26528133.58940431,-3.18250136
BLAST,SafeBlast,3.090534067200063e-09,542543.2554969711,5.38722434,-0.01104258
BLUR,Blur,0.08491811152498066,205503138.8548347,48420683.43522478,2.7449613
BLZ,Bluzelle,0.03349489431829654,15633891.537301969,1193842.67031508,-2.8934222
BNB,BNB,685.2619170950635,95449699113.65074,1717995755.7928472,-0.60451893
BNT,Bancor,0.6777464189036798,78068323.45507033,6669262.36848794,-1.04519522
BOME,Book of Meme 3.0,1.87325755826245e-09,0.0,1276513.7498508,34.00905324
BONK,Bonk,2.4797480745360892e-05,2004441349.366871,1150258264.8544383,10.07115969
BRETT,Brett (ETH),0.14825969228370467,10292187.838334778,1237584.83666178,-3.60678666
BTC,Bitcoin,117326.55156279608,2333801100411.3584,46973802128.69244,-0.27772191
BTT,Bitteam token,6.70214086725957e-05,30896.8692640238,0.0,0.01220299
C98,Coin98,0.05158394502212657,49878794.80157792,13746126.97906996,-0.19199565
CAKE,PancakeSwap,2.324019397363823,802917279.0842773,131181996.2515004,-6.28786627
CAT,NOT,0.0002531573461536196,0.0,390255.58216373,162.9826595
CATI,Catizen,0.08539520232852513,27820902.9666102,15862803.01029442,-4.58854774
CELO,Celo,0.32249823071224387,185768496.8455461,26083978.92449001,-0.37337937
CELR,Celer Network,0.008483422382143608,66030074.27896527,7577657.28610002,-1.9424186
CETUS,Cetus Protocol,0.1048162140957019,86055630.76914594,16370900.07208535,-3.78575082
CFG,Centrifuge,0.198224370089609,111203158.01253833,1192257.31201946,-5.18552322
CFX,Conflux,0.09634876126160351,491818713.9269525,70225720.53055723,-2.30298365
CHILLGUY,Just a chill guy,0.06575029744005471,65747149.84363215,16879076.72364761,-3.88798469
CHR,Chromia,0.09149346019689225,77264572.42015693,8072774.48864653,-0.7305732
CHZ,Chiliz,0.039586316669474514,384571348.24072045,52234445.02123556,-0.85947766
CKB,Nervos Network,0.0040041807298224225,187667357.78272498,12133467.99614795,-1.93963831
CLV,CLV,0.021843123790132347,26739061.848714612,1709435.86685725,-2.66413254
COMP,Compound,46.21665271978074,434066182.8192359,51777828.71673574,-1.28405886
CORE,Core,0.5382156129629441,541154678.9229689,16861383.90983016,-2.40954377
COS,Contentos,0.003380210538086812,17497520.497846738,5477658.198248,-1.02933555
COTI,COTI,0.05460150923658724,121459780.02416308,8535332.04502495,-3.48081864
COW,COW,0.01592159594640625,0.0,381377.52543408,-7.59559081
CPOOL,Clearpool,0.1525569177075752,119732189.01485187,9648882.57438918,8.08258349
CRO,Cronos,0.10155707950661488,3162205398.621604,59866002.9905377,-3.47906158
CRV,Curve DAO Token,0.6140449919141286,837504893.201833,147522843.04208237,-2.95459825
CSPR,Casper,0.011234372353125646,148695691.89126953,5765147.87897936,-5.85456055
CTC,Creditcoin,0.662669682697564,304441090.06767726,9923578.6542522,1.06754472
CTK,Shentu,0.31086289906434056,46014522.55454409,5384046.15031379,-2.32093523
CTSI,Cartesi,0.06850582033411698,59852505.56365155,4681503.40724853,-0.56868446
CVC,Civic,0.10234579943188848,102345799.43188849,33591923.8375481,4.62397844
CVX,Convex Finance,3.079199727444737,302660226.2526874,14489916.91321787,0.90249412
CYBER,Cyber,1.4768654252085875,66255974.08840375,12056792.52174719,-4.49755599
D,D,3.0316540089473977e-05,0.0,196424.56059912,-2.659326
DATA,Databot,0.0011676776623857725,1069405.7433414801,0.0,-4.46686333
DBR,DOLA Borrowing Right,0.07185974386548404,0.0,19170.74006473,-3.36089916
DCR,Decred,16.825154283136705,284384649.351476,3245790.00367829,1.41001855
DEEP,DeepBook Protocol,0.16394147994297195,547072718.5696974,28122667.23600718,-1.45860455
DEGEN,Degen Arena,1.74891289996561e-09,735750.1678865325,103725.50907118,4.77583559
DENT,Dent,0.0006888524687847871,68885246.87847868,3693963.01148032,-2.98079686
DGB,DigiByte,0.00849564609664019,151163468.0195559,2535013.83029404,2.17523889
DIA,DIA,0.4253772524398461,50907492.30222528,4262501.38874129,-2.88472075
DMC,DeLorean,0.005121263577360713,13870839.974009944,13665305.18397577,-7.43908179
DNT,district0x,0.027588500588564446,27588500.588564444,27708.05090926,-2.83743547
DODO,DODO,0.11203491542103665,0.0,9746.23306811,-12.15214856
DOGE,Dogen,5.24494884891e-13,0.0,80951.46795901,399.53259188
DOGS,HARRIS DOGS,5.7040539159028136e-05,0.0,393709.35816439,173.69973522
DOT,Polkadot,3.8824540669675476,6198773979.5315485,285385647.1435384,-1.16366675
DRIFT,Drift,0.4397539176959293,150665012.81513444,16158521.75914767,0.24097501
DUSK,Dusk,0.06371125093959473,30944554.537803378,4817463.06605664,-1.56725231
DYDX,dYdX,0.596091458880149,449035030.8715232,13657983.83715896,-2.87450397
DYM,Dymension,0.2715027299280331,88152420.23122272,11526916.2127756,-6.69521868
EDU,Open Campus,0.14394572070437542,59120808.465632446,8759020.54707581,-3.79784453
EGLD,MultiversX,15.158235163158025,430890349.99416524,16085276.93315464,-0.35397911
EIGEN,EigenLayer,1.3001737378794878,408064892.69009584,73563921.26448375,-4.02572287
ELX,Elixir,0.10487432554369494,0.0,10060750.72054332,-9.56820534
ENA,Ethena,0.3211086426959302,2040545077.881794,313776866.16786313,-5.1582348
ENJ,Enjin Coin,0.07547156052882856,140394976.66530457,14094290.14164125,-0.68597257
ENS,Ethereum Name Service,21.554117714237503,786607544.7901247,66345804.41289359,-1.25849594
EPIC,Epic Cash,0.17793188926724018,3074596.855875103,3299.88672768,1.85799359
ETC,Ethereum Classic,18.103232129758474,2764049553.9689717,96292300.07500853,-1.01459588
ETH,Ethereum,2938.4620663056808,354717037063.9887,17266687486.221592,-0.72515259
ETHFI,ether.fi,1.113572365908248,417357794.789728,117460311.63427612,-2.03528695
EUROP,EURØP,1.1693555466710766,0.0,410011.09177962,-0.09298163
F,SynFutures,0.008429977246305134,17876334.737366963,5755689.41387097,-1.47123347
FARTCOIN,FARTCOIN (fartcoin.one),0.002178420753012083,0.0,594956.77935348,177.90083074
FET,Artificial Superintelligence Alliance,0.6879388460740666,1644615701.0706842,148813003.71882007,-4.41116108
FIDA,Solana Name Service (previously Bonfida),0.08013417561678703,79405872.61430062,13292795.0836664,-4.27426037
FIL,Filecoin,2.532427355421946,1728127895.5301912,208611777.92654344,-1.33603743
FIS,StaFi,0.10184563211862249,11769940.726918299,14403895.36011905,-14.32273628
FLOKI,FLOKI,9.639221066503165e-05,919707637.7443503,136798587.2286292,0.02593743
FLOW,Flow,0.3764842235544591,600427280.2360333,35465070.35129922,0.07366178
FLR,Flare,0.01671393817121843,1163295667.8754225,8236941.09148761,-0.90663235
FLUX,Flux,0.22907335819032498,88795478.93795931,8259861.92658121,-2.44232943
FORM,Form,0.0001257925753198832,0.0,204340.43818423,-34.56516265
FORTH,Ampleforth Governance Token,2.5296848415340687,36284671.51659471,7346072.14850169,0.16493248
FTT,FTX Token,0.8823469371406416,290199587.4901365,11932248.73482648,-0.44842933
FUEL,Fuel Network,0.008232186096652678,43979561.56022369,9150359.27493189,-4.10770391
G,Gravity (by Galxe),0.0132239847495319,128041761.2967326,23694640.84100226,1.16679317
GALA,Gala,0.016541357787516198,748264323.1123599,104648249.45989694,-3.39035164
GAS,Gas,3.1871810961882403,207142328.76040894,66676396.28549124,3.91787701
GHST,Aavegotchi,0.44105174313422585,23264509.67196254,6416538.88195118,-1.0428537
GIGA,Gigachad,0.018399220555781515,171157128.02803594,8554914.07348669,-5.78528038
GLM,Golem,0.25710071777839,257100717.77839,33471680.71296991,2.64252119
GLMR,Moonbeam,0.07285155772768714,72383755.51008944,8112831.92373016,-0.15089445
GMT,GMT,0.04979456834309263,148849033.93849206,23505985.00521843,-1.70680319
GMX,GMX,12.719814585795257,129846489.58204153,20820836.07862195,-2.30536812
GNO,Gnosis,126.60004149024334,334101265.7503576,3233638.56156175,-0.75787536
GNS,Gains Network,1.8683546716833959,54026467.722174235,3575733.87571988,1.06897969
GOAT,Sonic The Goat,2.08115133526438e-07,184411.40982855068,0.0,-2.60877686
GRASS,Grass,1.1042270660716027,269326603.0348573,32503569.29318779,-6.90608122
GRT,The Graph,0.09536488572919909,941748337.0567496,45066297.49030367,-1.4257203
GTC,Game.com,7.365071727476579e-05,0.0,203319.757412,1.64039829
HAEDAL,Haedal Protocol,0.16432203013338806,34918431.40334496,49160853.18049733,1.5221218
HBAR,Hedera,0.19652006825028415,8330768589.01914,634252061.5971472,1.08218442
HEI,Heima,0.3329522516721148,25542990.34795234,61070490.97381596,6.65450985
HFT,Hashflow,0.07981176515179178,46755212.77249709,23965746.56180567,-6.17777397
HIFI,Hifi Finance,0.08405164467865264,11919998.018994365,15731772.76597724,-3.45062456
HIGH,Highstreet,0.5879121238129589,44186097.167159915,7646113.20129121,-1.9326127
HMSTR,Hamster Kombat,0.0007355524895753607,47351191.516413845,13727216.72016945,-6.21050358
HNT,Helium,3.075974745246235,568762392.349987,27195078.20607572,6.09810041
HOME,Defi App,0.02302754303842848,62634917.06452546,25110668.3305914,-3.13209909
HONEY,Honey,1.0025460077740476,0.0,1667970.89183888,-0.17391863
HOOK,Hooked Protocol,0.11195536434065212,27830095.60812837,17453481.1232421,-6.11839555
HOT,Hydro Protocol,0.0009501803476131584,0.0,72541.31512251,-2.07100586
HUMA,Huma Finance,0.03793505817709257,65754100.82764877,36080452.03379738,-4.6022442
HYPE,Hyperliquid,47.087568366899646,15723866005.38437,392202482.30759543,2.02537289
ICNT,Impossible Cloud Network,0.33193360622374657,55507983.00761645,78704880.18074185,15.55289394
ICP,Internet Computer,5.363017585166925,2870914519.497256,76039065.76005468,-0.19821989
ICX,ICON,0.1362058385800227,145701170.36522457,6340959.05334257,2.53465297
ID,Everest,0.015121242606393007,1764649.012166064,0.0,1.54313757
IDEX,IDEX,0.02232543274422704,21423222.041514695,89933141.98416062,31.1704375
ILV,Illuvium,12.062683833138681,71329754.06439818,11761068.09018963,-1.63054597
IMX,Immutable,0.5008498695099562,938764857.3581814,31341606.70578883,0.11630291
INIT,Initia,0.49929835813537743,79569386.78325053,111773509.62813567,-1.41173201
INJ,Injective,12.276400814677059,1227283272.9113517,165410131.90062776,-0.98708371
IO,io.net,0.7831009448407187,134568503.26695964,30487414.6027736,-2.473669
IOST,IOST,0.003720056928660389,99644651.25787207,14011460.26138945,-1.91939546
IOTX,IoTeX,0.021288315687909325,200990843.35098615,9986913.91733799,-3.2288074
IP,TRUMP IP,2.0593185929946386e-06,0.0,1016806.1138777,1.68908153
IQ,IQ,0.0039151154993884866,87488056.80266562,5318707.95706754,2.06502899
JASMY,JasmyCoin,0.014310613089807975,707588259.6056541,45697499.44536127,-1.58540408
JST,JUST,0.03652091248261413,361557033.5778799,49016029.9926658,0.69126884
JTO,Jito,1.8863655612362151,655621903.5144259,39471580.24090366,-2.92653012
JUP,Jupiter,0.4714999265522769,1416762979.2948515,51376210.32874109,-3.69074289
KAIA,Kaia,0.1556840379015428,944437351.5005176,37799475.53421603,-0.66062854
KAITO,KAITO,1.535448818621049,370640284.44329756,40813505.80501471,-6.10964789
KAS,Kaspa,0.08360234444226601,2210340427.2122946,82222065.31243934,-2.40801566
KAVA,Kava,0.4270237588891857,462404099.30227184,29092375.54072104,2.85605608
KDA,Kadena,0.4396757331317794,142414201.64581987,6603095.47072969,-1.59042012
KERNEL,KernelDAO,0.13491761632325838,23211806.048497863,32301074.5387802,-4.98906044
KMNO,Kamino Finance,0.05877256181807958,135176895.0761317,8635694.74388726,-4.09610106
KNC,Kyber Network Crystal v2,0.6140072223498002,115092180.39802955,1235505124.4992406,91.50962037
KSM,Kusama,14.230296825559053,238478127.6289866,11470259.57479283,-2.50052115
LDO,Lido DAO,0.8068128744936621,723649835.8737181,66646593.18673725,-3.7773795
LINK,Chainlink,15.039607599021908,10198357468.518261,375031339.1724384,-1.78819662
LISTA,Lista DAO,0.24580627645408124,52718077.04688398,19536123.47244238,-6.63342859
LMWR,LimeWire,0.08150791898454864,28413282.900365025,2536151.94679812,0.2640732
LPT,Livepeer,6.460103691981441,273516643.3107211,27320357.92391144,-2.67408997
LQTY,Liquity,1.1156544683513991,106043992.22101414,25720177.7317054,-5.56802512
LRC,Loopring,0.07845993817981631,107260887.20804694,15786810.74343456,-1.82570791
LSK,Lisk,0.44630317424204585,87665906.1569418,60943439.125308,5.23777208
LTC,Litecoin,92.64229002010647,7047069895.915028,497742929.58346736,-1.80579153
LUMIA,Lumia,0.29182511288963475,36751084.61629786,44879322.85630567,-0.65406984
LUNA,Luna by Virtuals,0.018366831148610173,18366831.148610175,138674.95538114,-2.3288261
LYX,LUKSO,0.6907479075269224,21092613.58148006,250162.18639906,0.26837674
MAGIC,Treasure,0.1805786486721771,55600411.55793905,38871704.57992855,-0.75149521
MANA,Decentraland,0.3042319988279498,599254593.9738865,45378738.04109672,-0.5614115
MANTA,Manta Network,0.22341755957012066,93639063.21436563,15680501.58672228,-3.96025918
MASK,catwifmask,0.0074482849006391955,7446584.673196642,4150365.09998535,-6.21107372
MAV,Maverick Protocol,0.04357157839118175,28607428.716659583,30460312.41210952,-4.91132362
MAVIA,Heroes of Mavia,0.16496811418196838,18465066.77448429,4735398.06075074,-0.1739396
MBOX,MOBOX,0.0569127668732178,28474735.925804205,32181346.89272669,-2.29445588
MDT,Measurable Data Token,0.016624586870392363,11240830.992331225,28202674.03475882,7.0993264
ME,Magic Eden,0.8007355988731449,120994387.34016584,28768610.2978815,-0.19543039
MEME,Memetic / PepeCoin,0.0017615106969919888,0.0,122654.75855514,-4.33058159
MERL,Merlin Chain,0.10927183429409626,79222079.86321978,10680100.65926853,-4.36981012
METIS,Metis,16.841779371744575,109261622.05458012,9501746.00511909,-3.81933943
MEW,cat in a dogs world,0.003139661080437463,279080984.9249837,47310955.33048854,2.50219736
MICHI,Michi,5.353158814887689e-06,0.0,666532.68733568,-87.04812768
MINA,Mina,0.1938539768427495,240689566.9374267,16195496.0702133,-0.14574905
MKR,Maker,1881.337030901349,0.0,57768158.37976103,-0.54871257
MLN,Enzyme,7.771466597183935,23249712.89747608,36951733.62469295,-0.7780685
MOCA,Moca Network,0.07544314234581949,256294325.4525489,22146896.77051521,1.60840164
MOG,Mog Coin,1.7199849357955233e-06,671770261.8760526,60332298.17181243,6.05946348
MOODENG,Moo Deng (moodeng.sbs),4.904124090191922e-06,0.0,226425.91397361,329.35842291
MORPHO,Morpho,1.6603028685481196,530822562.72373646,16208259.28532761,-2.30922515
MOVE,BlueMove,0.010369955520664446,2255465.325744517,550.99154327,1.97864116
MOVR,Moonriver,6.301844091092026,61549411.73300171,6319211.56081958,0.63091672
MTL,Metal DAO,0.7796493269719574,67164674.33001006,23110595.84271241,4.30090499
NEAR,NEAR Protocol,2.4774851469014565,3053677744.780583,185762746.11363304,-1.56747496
NEIRO,Neiro Solana (neirobropump.com),0.000544592102223413,0.0,317421.60380502,-2.49133153
NEO,Neo,6.1490262109355465,433745120.7077529,40246386.6936496,-0.53181821
NEWT,Newton Protocol,0.30903100734363825,66441666.578882225,45565088.17726201,-5.63777863
NFP,NFPrompt,0.06908244017671482,32661929.670762412,11265581.45998155,-6.67526525
NIL,Nillion,0.31784447522725,62027349.34059784,18651704.53721645,-2.06171954
NKN,NKN,0.02722238921238111,21503186.66329958,7645214.40915315,-2.02474858
NMR,Numeraire,7.8590018955354575,59983994.57206927,12313362.80444695,-1.13144981
NOS,Nosana,0.5704602137147223,27494850.276450593,542645.50802181,-3.59372298
NOT,Notcoin,0.0020811001029759323,206931376.87755412,21229095.85109563,-2.99489296
NPC,Non-Playable Coin,0.016891912642912964,126534899.47277598,7031681.53276239,0.45736122
OGN,Origin Protocol,0.05746154566721825,40108929.14773801,8746208.60716619,0.10088585
OM,MANTRA,0.21700999567863574,214025231.3287873,66253786.12606859,-2.53117989
OMNI,Omni Network,3.054463271881816,105282731.72239497,133898081.55655518,-12.95891901
ONDO,Ondo,0.872205369888055,2755390550.8475842,138965455.5218484,-1.61120894
ONE,OneFinity,0.04967932950735656,217179.9453302222,20.53583214,-0.48747384
ONG,Ontology Gas,0.1907085105996756,79870824.13845794,9393248.45284247,2.98557312
ONT,Ontology,0.14032469285164165,128354695.83557983,14868808.52510562,1.13928784
OP,Optimism,0.646001617193357,1131915518.698884,205653434.89876083,-2.6346581
ORCA,Orca,2.1493515011322217,128869232.75405708,15344396.30414004,-2.7915098
ORDI,ORDI,9.177352330091788,192724398.93192753,73752912.76863818,-5.10618023
OSMO,Osmosis,0.17366335043485506,127855994.8273029,11240384.7875033,2.4816521
OXT,Orchid,0.05945068830312792,59285096.4026961,21027352.73415352,2.62217755
PARTI,Particle Network,0.17333454253982522,40386948.41177928,47735234.76534028,-11.08546131
PEAQ,peaq,0.07289002868752448,75820285.2670365,18619252.42349362,-9.37734513
PENDLE,Pendle,3.8315412397556847,630970509.8863903,44307957.07031266,-3.31628937
PENGU,Pudgy Penguins,0.023497634599128993,1477070618.0802767,910406004.562464,0.92741789
PEOPLE,MAGA,4.94709138895274e-06,0.0,251169.80588774,177.33345296
PEPE,NEXT GEN PEPE,0.0006943788298661005,0.0,7934.17072907,-6.39258938
PERP,Perpetual Protocol,0.2784669809037306,18379421.379000682,29981191.23531417,1.25940173
PHA,Phala Network,0.10651579873927426,85487457.23423818,16375078.67084606,-2.97783809
PHB,Phoenix,0.5768048210114024,32979227.030483413,46451416.54975324,13.03544519
PIXEL,Pixels,0.03822217643164168,113812228.01561385,19852419.32510899,-6.85116119
PLUME,Plume,0.1046067801367438,209213560.2734876,20811452.39406409,-5.87002418
PNUT,Peanut the Squirrel,0.26968316055659824,269643272.2119738,192261944.24437976,-1.36690193
POL,POL (prev. MATIC),0.2252222095566659,2357278420.6907225,157910781.20362797,-1.61915728
POLS,Polkastarter,0.18930443399633654,18780823.221386578,998914.34488538,-1.11632357
POLYX,Polymesh,0.14664095697873877,143620315.76716396,76657002.27318065,5.4421097
POND,Marlin,0.008712104977544457,71390369.69371316,4551326.16414767,-0.28036788
PONKE,Ponke,0.1394376196782744,77463764.49944931,8534892.29446195,-2.20379408
POPCAT,Popcat (SOL),0.3558547924227419,348728154.1856863,57013226.34212088,-1.54383188
PORTAL,Portal,0.056714061170372844,32497083.79161324,80869960.2773649,-9.55229653
POWR,Powerledger,0.17762565691732718,100841217.41544586,43870255.45997775,4.10079333
PRIME,Echelon Prime,2.492598773418621,89169832.19707277,7262955.61655492,-7.43128737
PROM,Prom,7.151506904055521,130515000.99901325,3060953.70021202,1.22295441
PROMPT,Wayfinder,0.14630353917915911,0.0,21559340.95758916,-4.71757752
PUFFER,Puffer,0.17866183463787796,31435389.902192626,17170118.32044869,-4.00125822
PUNDIX,Pundi X (New),0.33619678499626526,86868724.40409994,29629972.89448903,5.09933907
PYR,Vulcan Forged (PYR),1.039490510772452,44760461.99450864,5704179.83943205,-0.34841878
PYTH,Pyth Network,0.11356734721841308,653010624.7240745,38246166.98616755,-1.70955004
QKC,QuarkChain,0.007385169889461368,52730291.14843707,13599548.62890059,3.38920579
QNT,Quant,111.8628785603204,1350491224.7845654,24023726.28520323,-0.32181621
QTUM,Qtum,2.2496935539415235,237843935.4100522,55783969.10644083,1.06971459
RAD,Radworks,0.681108413395293,35128833.15484082,16164636.61191053,2.28986049
RARE,SuperRare,0.055186011269868454,45488375.97043498,19734368.56005316,-1.56756434
RAY,Raydium,2.625663390385987,704068156.5054739,72695585.22750029,-3.61605949
RDNT,Radiant Capital,0.023705339397860268,30612771.206302956,30119416.4363315,3.69735321
RED,RED,1472.148949043199,0.0,24368.66985315,-1.60408627
RENDER,Render,3.5770654395867343,1853380513.0468452,77683924.56226236,-2.22245626
REQ,Request,0.14858767666809714,122465711.68171349,3262078.25557583,0.9357789
REZ,Renzo,0.011166083273161194,35018288.91965502,28414094.56237356,-9.11896653
RLC,iExec RLC,1.0360395712657053,74991184.06464854,5518861.94064024,0.14038114
RON,Ronin,0.5153493354870257,339738735.1188088,8497515.76046833,-1.65958143
ROSE,Oasis,0.027964867331773797,206998092.92307886,12087251.71245973,-3.56828224
RPL,Rocket Pool,5.733586653700327,123532150.36471766,8740514.66907531,-6.09266612
RSR,Reserve Rights,0.007645046206015538,447709213.0798107,18441965.22391676,-3.4693128
RUNE,Rune,1.4616834833524341,7267.968840013617,940180.73517582,-3.38794925
RVN,Ravencoin,0.014223622173556185,218429800.76325625,24896921.13573515,-1.80645303
S,Sonic,0.34701565227891157,999405078.5632653,121639928.76692435,-3.54247694
SAFE,SAFE(AnWang),5.050474768889701,0.0,234115.48230986,-3.89200638
SAGA,Saga,0.27792085472389283,75083615.60083838,27195474.58145405,-4.48508832
SAND,The Sandbox,0.28583562518024935,735537724.4570609,71261821.41872984,-0.49171913
SCR,Scroll,0.33393657688051176,63447949.607297234,13900744.72371917,-3.09000139
SEI,Sei,0.3210748100682106,1784194881.916898,354295775.8905536,-3.18988574
SFP,SafePal,0.5066165827368609,253308291.36843047,4574722.74027411,-0.09545299
SHELL,MyShell,0.15878828984635374,45942745.1955429,15380503.76538215,-2.10209357
SHIB,SHIB ON SOLANA,1.315412443978616e-05,0.0,13721718.41232823,-1.28291528
SIGN,Sign,0.0699006611705227,83880793.40462723,25501927.58836203,-5.36824845
SKL,SKALE,0.020184623421008373,119535412.27468283,14050282.04736559,-1.5882224
SLF,Self Chain,0.07952671900169007,13280962.073282242,98766320.44401969,16.71655668
SLP,Smooth Love Potion,0.0014921178072316193,53664829.73991044,10105301.71963628,0.09419477
SNX,Synthetix,0.6387493936595618,219388837.85027063,11297877.74733985,-2.7199547
SOL,Solana,160.33130920217766,85942549448.43039,3810649565.8378854,-1.36611076
SOPH,SophiaVerse,0.003650987648714218,0.0,132447.397917,-2.66295886
SPK,Spark,0.03276835805087899,32023852.004530165,43674363.77083194,-5.29413869
SPX,SPX6900,1.5250904775390355,1419848696.3203986,67317094.40616629,-6.65730073
SSV,ssv.network,8.932786914713793,118554361.2281633,16209166.95024816,-0.92555355
STG,Stargate Finance,0.16960411364356354,34656636.17568953,10414697.13881882,1.82001257
STORJ,Storj,0.2950677587220029,122150197.00437844,98052350.67879789,3.27370631
STRAX,Stratis [Old],0.04958109080916704,0.0,1722805.43899268,3.27036621
STRK,Strike,6.38038676138913,35831334.84662893,11344216.93892369,-0.08392222
STX,Stacks,0.7382296168807081,1132578420.4295263,33774818.29721379,-0.63729713
SUI,Sui,3.385006811241879,11695250163.730877,1032512220.1737458,-0.09940332
SUPER,SuperVerse,0.7448276044880728,450990096.0417786,19926139.1055226,1.78137935
SUSHI,SushiSwap,0.6944653627097322,191218326.08275592,44126368.03545191,-3.18881525
SWEAT,SWEAT,0.00229934477708254,16405307.083929231,3354032.51995069,1.69127199
SWELL,Swell Network,0.009920613021401126,24022754.17974733,10045488.75060381,-1.04990291
SXP,Solar,0.1983962797901059,128785578.59276688,29752182.23653891,2.00504191
SXT,Space and Time,0.08258834047045861,115623676.65864205,27619219.33496474,2.84257143
SYN,Synapse,0.12792837495607462,23289540.243370954,61701642.41400968,-5.55243065
SYRUP,Maple Finance,0.49858153225562124,598414993.6656802,87654898.06751177,-6.63777918
T,Threshold,0.01708219613226235,173047317.22673592,31933391.33203248,2.1764353
TAI,TARS AI,0.08454459424502302,75429820.73304243,7161312.93394418,0.16221095
