symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
SYRUP,Maple Finance,maple-finance,2024-11-06T06:16:40.000Z,5941.54,0.547131444479116,656686296.4238348,194609239.04678658,13.65744956,0.84383053,1.88103486,bitvavo
PNUT,Peanut the Squirrel,peanut-the-squirrel,2024-11-04T02:00:00.000Z,5993.82,0.28869896098928927,288656260.5244884,405881868.4890892,5.56132933,0.86051002,30.52862558,bitvavo
KAIA,Kaia,kaia,2024-10-29T05:17:50.000Z,6134.52,0.15930717310272707,966255176.1462398,61795243.57515353,3.0501586,0.43900221,3.62350331,bitvavo
GRASS,Grass,grass,2024-10-28T05:31:00.000Z,6158.31,1.2301102465802274,300030151.6321828,70140203.09876981,3.61325389,1.3439563,11.26824784,bitvavo
FARTCOIN,Fartcoin,fartcoin,2024-10-23T17:42:55.000Z,6266.11,1.3141683934512103,1314166101.541532,439333347.85361046,9.93600893,0.8575363,13.56553118,bitvavo
ACT,Act I : The AI Prophecy,act-i-the-ai-prophecy,2024-10-22T14:22:27.000Z,6293.45,0.045274598111754286,42931403.189329006,68668341.71089883,5.70735723,1.13071729,15.37301306,bitvavo
DBR,deBridge,debridge,2024-10-17T14:03:31.000Z,6413.76,0.02346346915997992,42921573.89775823,30426233.37040361,2.41548295,-0.0865929,13.09918479,bitvavo
LUMIA,Lumia,lumia,2024-10-17T03:48:13.000Z,6424.02,0.3272347915874286,41210413.30522635,67991517.76903133,31.56273835,-1.5870443,53.30016784,bitvavo
GOAT,Goatseus Maximus,goatseus-maximus,2024-10-14T10:15:47.000Z,6489.56,0.14279299720636632,142791921.1901341,111019210.0865054,25.93432835,1.29729064,47.45596023,bitvavo
DEEP,DeepBook Protocol,deepbook-protocol,2024-10-10T05:43:32.000Z,6590.1,0.17099645575372602,570615172.8501837,48885815.54060285,1.15597626,0.11391391,21.30700169,bitvavo
WCT,WalletConnect Token,walletconnect-token,2024-09-24T15:24:51.000Z,6964.41,0.34752177665362355,64708554.81290471,105622900.32291672,5.81062656,0.41689291,16.66358005,bitvavo
MOODENG,Moo Deng (moodengsol.com),moo-deng-solana,2024-09-21T02:09:39.000Z,7049.66,0.20076148421310624,198748206.12439647,276047753.233133,-5.06616434,2.47243411,17.08118009,bitvavo
MOODENG,MOO DENG (moodeng.vip),moo-deng-token,2024-09-19T14:29:00.000Z,7085.34,3.636787636622439e-05,14856571.96764321,11168222.3758674,5.54715353,-0.84271073,32.84272805,bitvavo
CATI,Catizen,catizen,2024-09-13T11:21:56.000Z,7232.46,0.09117408104875176,29703603.864872836,29974801.00529328,0.41734457,0.60835817,15.16881477,bitvavo
SLF,Self Chain,self-chain,2024-08-30T07:47:08.000Z,7572.04,0.0662476846655744,11063363.339150926,14575861.12818164,3.54063663,0.43767871,-14.69617728,bitvavo
DOGS,DOGS,dogs,2024-08-26T12:00:00.000Z,7663.82,0.0001558054567078813,80512469.75379767,29185514.66975369,7.33658714,1.44143538,25.47370653,bitvavo
DOGE,Department Of Government Efficiency (dogegov.com),department-of-government-efficiency-token,2024-08-21T13:37:59.000Z,7782.19,0.00939998406943133,9203714.785815638,1681813.25396201,11.18781518,0.74262633,11.11882818,bitvavo
CAT,Simon's Cat,simonscat,2024-08-19T02:07:41.000Z,7841.69,7.921451886256003e-06,57788712.32843061,20524148.69159167,2.8757629,0.08273289,13.34841814,bitvavo
PUFFER,Puffer,puffer,2024-08-05T03:39:24.000Z,8176.17,0.19054595931348214,33526391.0025736,29562546.83736062,9.35574947,-0.19088131,17.86487106,bitvavo
NEIRO,Neiro (First Neiro On Ethereum),first-neiro-on-ethereum,2024-08-01T17:05:30.000Z,8258.73,0.0005269498216477952,221679712.4005251,257273604.30747238,6.69070132,1.13646678,19.89664894,bitvavo
NEIRO,Neiro Ethereum,neiro-eth,2024-07-29T10:41:21.000Z,8337.13,0.11862346197407397,118623461.97407398,40956599.92009587,15.5426709,-1.5705143,34.07179686,bitvavo
MOVE,Movement,movement,2024-07-29T03:27:27.000Z,8344.36,0.1566255335648671,407226387.26865447,275617900.4107513,4.23931135,0.76672034,-2.06313155,bitvavo
ZRC,Zircuit,zircuit,2024-07-17T11:49:55.000Z,8623.99,0.025066257324554964,55018516.20593001,19652145.51328022,4.89617423,0.47018764,6.36843838,bitvavo
UXLINK,UXLINK,uxlink,2024-07-17T06:14:06.000Z,8629.59,0.3681192105981541,150544828.98452166,58847128.11141504,4.45062438,0.68712556,-1.00397176,bitvavo
HYPE,Hyperliquid,hyperliquid,2024-07-15T10:14:50.000Z,8673.57,46.13752885435502,15406621040.032257,613230559.6357405,7.31585582,0.72039168,19.97504919,bitvavo
HMSTR,Hamster Kombat,hamster-kombat,2024-07-15T10:14:24.000Z,8673.58,0.0007972228347981045,51321219.99012798,30988908.52871002,6.48116561,0.80227423,20.44398119,bitvavo
BABY,Babylon,babylon,2024-07-15T10:03:41.000Z,8673.76,0.05465435309722614,135928819.04802734,50992952.74500459,6.89208253,1.05485522,16.61096338,bitvavo
ME,Magic Eden,magiceden,2024-07-15T10:03:01.000Z,8673.77,0.8285840768390581,125202420.74287015,31995451.83973292,6.48583036,0.83661499,14.22140548,bitvavo
G,Gravity (by Galxe),gravity-token,2024-07-05T03:29:52.000Z,8920.32,0.013155195570295276,127375707.31720681,16924991.88423473,7.16648103,0.90765815,14.87503223,bitvavo
EIGEN,EigenLayer,eigenlayer,2024-07-04T15:49:12.000Z,8932.0,1.4134624313844384,443621016.62280655,164647919.22397548,9.4343397,1.19015086,30.21341491,bitvavo
MOCA,Moca Network,mocaverse,2024-07-04T07:14:36.000Z,8940.58,0.07664854406784101,260389298.3240224,48999023.08545489,4.08059194,0.97808808,9.78424547,bitvavo
SOPH,Sophon,sophon,2024-07-04T07:13:52.000Z,8940.59,0.03759274595093136,75185491.90186271,184590101.94998375,8.00542277,0.43356607,21.13445428,bitvavo
SCR,Scroll,scroll,2024-07-04T07:08:51.000Z,8940.67,0.33443923412923837,63543454.48455529,29322024.02154136,13.21340879,0.93608693,28.16869444,bitvavo
BLAST,Blast,blast,2024-06-26T14:06:36.000Z,9125.71,0.0023336807362820873,97179275.90138495,21770175.3781129,7.6184278,0.33545052,-5.03125493,bitvavo
ZRO,LayerZero,layerzero,2024-06-20T05:52:25.000Z,9277.95,2.190648421032755,263367007.80391586,78458727.97908814,12.22729086,1.01742106,23.04383995,bitvavo
ZK,ZKsync,zksync,2024-06-16T23:10:00.000Z,9356.66,0.05887024668996823,422989976.4407936,77848570.94228266,13.29086276,0.61342503,28.25748073,bitvavo
ATH,Aethir,aethir,2024-06-12T13:27:01.000Z,9462.37,0.030416805715999574,300987868.1581261,47851481.3999832,7.90142095,0.55492237,19.44702974,bitvavo
IO,io.net,io-net,2024-06-06T04:47:03.000Z,9615.04,0.8344729864455633,140833288.35340738,78010021.06209625,8.53913041,-0.04432091,20.54596144,bitvavo
TAIKO,Taiko,taiko,2024-06-04T04:40:45.000Z,9663.14,0.44113164789552384,68908844.90601557,26964814.44158772,9.56765501,1.21816308,11.35694156,bitvavo
DRIFT,Drift,drift,2024-05-16T07:44:32.000Z,10116.08,0.4459262672492334,152779734.45177275,48737567.74547955,9.13367984,0.85682001,12.78698222,bitvavo
NOT,Notcoin,notcoin,2024-05-09T15:38:45.000Z,10276.18,0.0022250808292577297,221247905.85697109,39768633.20746691,8.37392371,0.96672811,24.09250191,bitvavo
KMNO,Kamino Finance,kamino-finance,2024-04-30T06:37:24.000Z,10501.2,0.06314730052135492,144763026.93382293,14892066.74325304,5.37045694,1.25110986,7.84035866,bitvavo
REZ,Renzo,renzo,2024-04-23T11:11:39.000Z,10664.63,0.012870901583661791,40340151.568039164,292282264.4646061,33.69147102,-0.44111291,61.26017059,bitvavo
SAFE,Safe,safe1,2024-04-22T21:43:00.000Z,10678.11,0.4664892292365751,283173668.686042,19813917.3963396,6.58272065,1.52471169,17.98036515,bitvavo
OMNI,Omni Network,omni-network,2024-04-18T00:30:00.000Z,10795.32,3.69337451754699,127305036.55447954,1014910986.2836238,128.23740642,0.24199757,156.12021668,bitvavo
MERL,Merlin Chain,merlin-chain,2024-04-17T02:01:42.000Z,10817.79,0.11455400529604491,83051653.83963256,24384673.90752807,3.24696304,0.14411463,14.29509238,bitvavo
TNSR,Tensor,tensor,2024-04-08T11:24:28.000Z,11024.41,0.1422927869238931,55782777.50078755,21822709.39514611,14.22602556,1.02432922,22.49297061,bitvavo
SAGA,Saga,saga,2024-04-04T06:12:54.000Z,11125.61,0.3018478367931723,81534909.17575924,127688571.25423996,18.04544392,0.25375809,48.21515545,bitvavo
ENA,Ethena,ethena,2024-03-29T04:42:08.000Z,11271.12,0.346448978275603,2201574991.635746,1326195719.324262,14.18530119,0.63770741,37.92459352,bitvavo
W,Wormhole,wormhole,2024-03-29T04:25:44.000Z,11271.39,0.08046972252762676,375337907.7864805,99484600.07906733,12.76015979,1.51349053,21.4278751,bitvavo
MEW,cat in a dogs world,mew,2024-03-26T06:41:06.000Z,11341.14,0.003225697898224689,286728702.06154954,78370078.4552618,7.36849785,1.97863148,24.61107789,bitvavo
DEGEN,Degen,degen-base,2024-03-25T10:09:44.000Z,11361.66,0.0044617356892683,102704184.84381308,26827892.80379875,6.25783091,2.03213681,34.61357153,bitvavo
GIGA,Gigachad,gigachad-meme,2024-03-21T16:22:17.000Z,11451.45,0.018453101609976638,171658351.7871186,16624963.70678457,4.77853649,2.15849804,18.22965348,bitvavo
ZKJ,Polyhedra Network,polyhedra-network,2024-03-19T09:05:12.000Z,11506.74,0.20942412275573524,61332181.260445006,36641496.30434278,24.43504583,2.61899711,25.9368296,bitvavo
BOME,BOOK OF MEME,book-of-meme,2024-03-14T11:43:10.000Z,11624.1,0.0019337007445483774,133275468.05264257,82832369.406755,7.47141881,1.30704805,28.54341325,bitvavo
ETHFI,ether.fi,ether-fi-ethfi,2024-03-13T06:06:39.000Z,11653.71,1.199214949935353,449455933.2708257,258045812.16376698,5.73430067,1.00915934,30.79971356,bitvavo
BRETT,Brett (Based),based-brett,2024-03-11T07:58:23.000Z,11699.85,0.05841227047306707,578879408.7567731,71916551.84537156,9.51779998,0.9005033,40.93807009,bitvavo
AEVO,Aevo,aevo,2024-03-07T06:26:50.000Z,11797.37,0.11226679770455146,102019079.47494121,79161750.99185702,18.32944811,-0.94735094,41.01616856,bitvavo
PORTAL,Portal,portal-gaming,2024-02-21T08:01:46.000Z,12155.79,0.06966205805847384,39881549.50737527,270916942.1004935,69.64504238,0.03274237,92.61639838,bitvavo
STRK,Starknet,starknet-token,2024-02-20T12:19:19.000Z,12175.5,0.1501326968767444,539612857.0974321,89134654.34371272,16.88106068,0.61070704,35.83919001,bitvavo
PIXEL,Pixels,pixels,2024-02-19T09:43:44.000Z,12202.09,0.04180934871354225,124493568.2163509,43913518.77176009,14.41408837,1.09633893,28.25214069,bitvavo
VIRTUAL,Virtuals Protocol,virtual-protocol,2024-02-15T07:33:29.000Z,12300.26,1.7919872388860767,1173947966.7634554,443913734.6896676,5.63851132,0.46395616,17.04016129,bitvavo
MAVIA,Heroes of Mavia,heroes-of-mavia,2024-02-06T12:20:20.000Z,12511.48,0.16979519589190256,19005367.46557123,10963645.85745156,1.07184984,0.055024,25.59412342,bitvavo
DYM,Dymension,dymension,2024-02-06T10:00:00.000Z,12513.82,0.3013688523725604,97630287.41852483,27521128.01029558,16.58652068,1.51580489,33.47863397,bitvavo
AERO,Aerodrome Finance,aerodrome-finance,2024-02-02T07:15:19.000Z,12612.57,0.8047748598334562,685135648.9242698,76698699.92972933,6.88343571,0.59157356,8.37978042,bitvavo
JUP,Jupiter,jupiter-ag,2024-01-31T08:38:13.000Z,12659.18,0.5042679650132071,1515224381.2615995,106343132.42407906,8.77920269,1.75487353,17.20239712,bitvavo
PONKE,Ponke,ponke,2024-01-23T14:25:13.000Z,12845.4,0.15057265162939426,83649767.20621948,19788610.41457264,4.22630161,1.51945244,27.93429858,bitvavo
ONDO,Ondo,ondo-finance,2024-01-18T12:06:25.000Z,12967.71,0.909453784560184,2873062298.081621,279221284.3400649,4.24647031,0.80127692,17.57019736,bitvavo
MANTA,Manta Network,manta-network,2024-01-18T10:00:24.000Z,12969.82,0.23890455507035843,100125760.94386536,34086972.19828164,16.2752146,0.89674123,32.94863199,bitvavo
ALT,Altlayer,altlayer,2024-01-17T12:59:16.000Z,12990.83,0.040003471794675484,150218957.77691892,640850113.9427774,35.54318781,2.71277547,56.16329267,bitvavo
