symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
DOGE,Dogen,dogen-ethereum,2025-07-11T17:01:36.000Z,2.97,1.98915541279e-13,0.0,90706.03970311,-29.23479538,-29.23479538,-29.23479538,bitvavo
ALT,Altcoin,altcoin-ethereum,2025-07-10T13:11:58.000Z,30.79,1.12170777009e-13,0.0,72963.66771108,-74.27350989,-8.70437783,-55.84642258,bitvavo
ALT,Altcoin,altcoin-fun,2025-07-08T14:06:47.000Z,77.88,0.07051998053673642,0.0,18800268.11515391,22.44971499,0.43144265,351.43937153,bitvavo
ICNT,Impossible Cloud Network,impossible-cloud-network,2025-07-02T03:41:23.000Z,232.3,0.2878353670124734,48133603.71335734,73292145.548084,0.91368091,0.65058643,11.08119203,bitvavo
DMC,DeLorean,delorean,2025-06-24T11:00:00.000Z,416.99,0.005997834608379841,16245015.080104632,20326547.91419987,0.07285901,1.90140494,-19.73210866,bitvavo
TRUMP,Mubarak Trump,mubarak-trump,2025-06-19T08:16:44.000Z,539.71,2.1212955788882657e-05,0.0,51374.37552492,374.10474243,33.46523308,1373.47114922,bitvavo
NEWT,Newton Protocol,newton-protocol,2025-06-19T01:54:19.000Z,546.09,0.33645424428819704,72337662.52196236,89714142.71652237,2.69289897,0.55730145,-1.98026558,bitvavo
DEGEN,Degen Arena,degen-arena,2025-06-12T15:46:58.000Z,700.21,1.659555815212556e-09,698158.5359017701,200457.32011258,-10.64335454,0.70803184,-45.01980936,bitvavo
MASK,catwifmask,catwifmask,2025-06-12T15:45:24.000Z,700.24,0.008071463632341533,8069621.151266715,7478241.75446104,-13.48401086,-0.92171123,8.47735876,bitvavo
EUROP,EURØP,europ,2025-06-10T10:00:03.000Z,753.99,1.1699135040201476,0.0,100095.56319838,-0.07236594,0.00488469,-0.61409797,bitvavo
