symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
SAHARA,Sahara AI,sahara-ai,2025-06-26T12:00:00.000Z,366.93,0.07924825707902636,161666444.44121376,167075882.2780746,3.38348019,-0.33666208,-4.0837586,binance
NEWT,Newton Protocol,newton-protocol,2025-06-19T01:54:19.000Z,545.03,0.33426420131341283,71866803.28238375,90160063.63573477,2.86829426,-0.21682284,-1.34166976,binance
MASK,catwifmask,catwifmask,2025-06-12T15:45:24.000Z,699.18,0.008043088499736192,8041252.495881269,7399428.91406179,-6.20039762,-4.53929126,9.98115402,binance
RESOLV,Resolv,resolv,2025-06-04T08:26:04.000Z,898.5,0.20114783986538823,31328776.059034217,439961975.7364524,39.31566151,4.86591073,41.19930558,binance
A,Vaulta,vaulta,2025-05-28T09:48:03.000Z,1065.13,0.5502672345055071,867897916.3316787,87430171.69421636,4.2708606,-0.83371318,15.31750615,binance
HUMA,Huma Finance,huma-finance,2025-05-26T11:00:00.000Z,1111.93,0.041123435300241734,71280621.17337786,121090737.93850352,8.36875605,-0.02794583,30.83082413,binance
SPK,Spark,spark,2025-05-21T08:03:34.000Z,1234.87,0.03493447600151153,34114748.29845109,96747111.42691173,9.12777492,1.32954437,12.94512333,binance
LA,Lagrange,lagrange,2025-05-15T07:24:08.000Z,1379.53,0.3946486157366917,76167182.8371815,179092830.84071383,-5.36216289,0.2336793,-20.59548214,binance
SXT,Space and Time,space-and-time,2025-05-02T07:29:58.000Z,1691.43,0.08457387090420866,118403419.26589213,43653321.85880057,-0.1308993,-0.75807696,23.02244126,binance
HAEDAL,Haedal Protocol,haedal-protocol,2025-04-29T10:59:51.000Z,1759.93,0.16338580526124516,34719483.6180146,106365994.24343497,5.61806902,-0.0135501,35.78395731,binance
SIGN,Sign,sign,2025-04-25T14:19:12.000Z,1852.61,0.07509981743869958,90119780.9264395,35897034.4299333,10.08885694,-0.2303006,15.16295129,binance
INIT,Initia,initia,2025-04-17T09:02:11.000Z,2049.9,0.49957236642405034,79591310.49782802,270821261.29432064,19.72036982,2.12806581,25.20659433,binance
HYPER,Hyperlane,hyperlane,2025-04-16T09:27:48.000Z,2073.47,0.5426005193092057,95063610.98297285,2105755204.0489745,16.12509486,2.92146827,432.61160189,binance
USD1,World Liberty Financial USD,usd1,2025-04-13T05:37:56.000Z,2149.3,0.9998796578564179,2208581201.6148887,670934086.7293295,-0.02353485,0.00839518,-0.04463291,binance
KERNEL,KernelDAO,kerneldao,2025-04-01T13:15:11.000Z,2429.68,0.14777081938692813,25423126.29522556,102227536.72297393,15.64996394,-0.52369464,45.36478785,binance
GUN,GUNZ,gunz,2025-03-27T13:48:37.000Z,2549.12,0.034528761936346894,32957703.26824311,42472438.03982762,4.53145829,-0.74055067,13.08900623,binance
HOME,Defi App,defi-app,2025-03-26T08:40:47.000Z,2578.25,0.02283198475225238,62102998.526126474,36383055.26067542,5.67251218,-0.02014201,19.29051144,binance
PARTI,Particle Network,particle-network,2025-03-24T02:22:29.000Z,2632.56,0.21249756596277258,49511932.86932601,93635094.96270598,17.42011833,2.02676023,24.64851242,binance
NXPC,NEXPACE,maplestory-universe,2025-03-17T06:30:59.000Z,2796.42,1.0566368041222436,196451745.77398908,109710326.27226658,12.97862276,0.03790129,16.53136089,binance
MUBARAK,Mubarak,mubarak,2025-03-16T12:53:38.000Z,2814.04,0.047175471678444145,47175471.67844415,104051820.73188695,6.59262981,-0.16616298,28.34801338,binance
TUT,Tutorial,tutorial,2025-02-26T10:44:14.000Z,3248.2,0.06091014265542817,51047564.07051332,47916568.67794999,1.44371574,-2.64722817,-0.01619993,binance
KAITO,KAITO,kaito,2025-02-14T13:09:33.000Z,3533.77,1.680356577502211,405619407.3671011,83045843.01686645,9.66352069,0.26232822,12.07801922,binance
HEI,Heima,heima,2025-02-12T06:52:06.000Z,3588.06,0.3154407781094551,24191250.428973768,24607510.05191827,10.87140831,-0.15239697,18.75753597,binance
SHELL,MyShell,myshell,2025-02-12T03:34:17.000Z,3591.36,0.16840062069147277,48723912.92006388,37195279.45176788,6.82429803,-0.34269716,21.48224085,binance
NIL,Nillion,nillion,2025-02-11T10:24:28.000Z,3608.52,0.3306530646988685,64526945.57598419,31417920.31634271,4.24222145,0.03079916,18.18236233,binance
TST,Test,test-token-bsc,2025-02-07T09:34:08.000Z,3705.36,0.049206471235266,46591266.29557018,77245030.077344,16.09746286,-1.60389347,20.09176787,binance
BERA,Berachain,berachain,2025-02-06T13:00:00.000Z,3725.93,2.0791633879988187,250463969.43595386,136770096.25084224,11.94627316,-0.41368062,27.30297698,binance
ANIME,Animecoin,anime,2025-01-23T14:00:00.000Z,4060.93,0.018354535731964456,101658517.0637767,51229243.43957314,8.80197135,-0.63424005,10.60556368,binance
LAYER,Solayer,solayer,2025-01-23T10:38:59.000Z,4064.28,0.6676362573553719,140203614.0446281,58699529.35711735,5.37927033,-0.60429205,8.86797685,binance
TRUMP,OFFICIAL TRUMP,official-trump,2025-01-18T04:19:35.000Z,4190.61,10.123565254795963,2024706339.802562,893449548.4537834,6.77455601,-1.54989677,18.6869056,binance
GPS,GoPlus Security,goplus-security,2025-01-16T08:01:34.000Z,4234.91,0.025014462925601645,40929699.04172463,11673813.80593018,6.82523964,-0.19444876,5.0844386,binance
BMT,Bubblemaps,bubblemaps,2025-01-13T17:13:31.000Z,4297.71,0.09011437304026078,32947417.287415117,71806634.8394679,4.37730464,-0.87829781,-33.55157312,binance
