symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
AVA,AVA,ava-sol,2024-11-20T13:48:04.000Z,5598.48,0.037754803931255895,37754580.04526858,5697568.99434645,5.58754746,0.96379218,34.47691956,binance
AIXBT,aixbt,aixbt,2024-11-20T08:37:44.000Z,5603.65,0.15832211202065563,150954388.4070581,129793139.4144968,3.87300549,0.50815174,26.1182332,binance
RIF,Rifampicin,rifampicin,2024-11-20T04:16:52.000Z,5608.0,0.002413740585814086,2412823.8239005078,1762212.06117625,2.83656657,0.04529306,12.71838146,binance
USUAL,Usual,usual,2024-11-14T12:01:40.000Z,5744.25,0.09099824784653918,96448065.43070343,93635988.21811233,21.64094247,0.27166473,41.2760697,binance
SYRUP,Maple Finance,maple-finance,2024-11-06T06:16:40.000Z,5942.0,0.5477115750341448,657382589.4069349,192209657.66563657,12.55980743,0.52479227,1.31562973,binance
PNUT,Peanut the Squirrel,peanut-the-squirrel,2024-11-04T02:00:00.000Z,5994.28,0.28771041724607777,287667862.9933629,387619219.50740075,4.54870023,-0.3993697,30.20705798,binance
KAIA,Kaia,kaia,2024-10-29T05:17:50.000Z,6134.98,0.16035609160733832,972619996.7836803,61805786.38743396,3.49697893,0.77225088,4.45506193,binance
ACT,Act I : The AI Prophecy,act-i-the-ai-prophecy,2024-10-22T14:22:27.000Z,6293.9,0.0456499839611001,43287360.87690591,68394870.85419104,5.84610619,1.01732182,16.52748599,binance
LUMIA,Lumia,lumia,2024-10-17T03:48:13.000Z,6424.47,0.31943884333436634,40228628.18373502,69048503.29497725,28.30853667,-4.29863376,49.61042799,binance
WCT,WalletConnect Token,walletconnect-token,2024-09-24T15:24:51.000Z,6964.86,0.34810892422316336,64817881.69035302,105552312.61469802,5.56049759,0.28598451,17.12220509,binance
CATI,Catizen,catizen,2024-09-13T11:21:56.000Z,7232.91,0.09176158435581135,29895006.56727978,30101169.8687025,0.26578726,0.58329826,17.16094185,binance
SLF,Self Chain,self-chain,2024-08-30T07:47:08.000Z,7572.49,0.06759495579459997,11288357.617698194,14759803.24046482,5.79607297,2.25242564,-12.52771243,binance
DOGS,DOGS,dogs,2024-08-26T12:00:00.000Z,7664.28,0.000155867597752035,80544581.13836409,29136789.42552055,6.81021814,0.78915845,25.81859057,binance
EURI,Eurite,eurite,2024-08-26T07:13:12.000Z,7669.06,1.1705860868399012,60485489.86180266,41806375.47313913,0.08714745,-0.01121161,-0.57369556,binance
DOGE,Department Of Government Efficiency (dogegov.com),department-of-government-efficiency-token,2024-08-21T13:37:59.000Z,7782.64,0.009403746538068952,9207398.695062235,1684600.78289394,10.02063417,0.58877999,11.30041872,binance
NEIRO,Neiro (First Neiro On Ethereum),first-neiro-on-ethereum,2024-08-01T17:05:30.000Z,8259.19,0.0005264648228158632,221475680.82643503,254747174.5245929,7.00463019,0.17005777,19.98956195,binance
NEIRO,Neiro Ethereum,neiro-eth,2024-07-29T10:41:21.000Z,8337.59,0.11864739789456977,118647397.89456977,40748247.18604005,14.60295925,-0.87642049,34.45259616,binance
MOVE,Movement,movement,2024-07-29T03:27:27.000Z,8344.82,0.15670796531131562,407440709.8094206,273704970.6200694,4.02037296,0.11930201,-1.64342802,binance
XUSD,StraitsX USD,straitsx-xusd,2024-07-24T06:09:31.000Z,8462.12,1.0001117596713927,62497384.517637484,13154635.62505309,-0.04215259,0.007064,-0.00271156,binance
HMSTR,Hamster Kombat,hamster-kombat,2024-07-15T10:14:24.000Z,8674.04,0.0008018593245826654,51619694.020009086,30357312.2935559,5.59836189,0.47190318,21.34462046,binance
STO,StakeStone,stakestone,2024-07-15T10:13:52.000Z,8674.05,0.0899851920654776,20276663.24875922,80043178.15503354,-8.87861817,-0.36453176,39.71113062,binance
BABY,Babylon,babylon,2024-07-15T10:03:41.000Z,8674.22,0.05510020278257497,137037675.30133605,50694884.54827049,7.25485961,1.26044601,17.72045951,binance
ME,Magic Eden,magiceden,2024-07-15T10:03:01.000Z,8674.23,0.8347660963445003,126136549.00914547,31949970.08057177,6.66034828,1.07048177,15.0564775,binance
G,Gravity (by Galxe),gravity-token,2024-07-05T03:29:52.000Z,8920.78,0.013290808499967692,128688784.93327717,17075896.61073461,7.75199336,1.29216563,15.98891297,binance
